priority_rank_global,priority_rank_region,region,OBJECTID,road_name,road_class,land_use,archetype,latitude,longitude,posted_limit_kmh,speed_85th_pct_kmh,safe_system_threshold_kmh,speed_excess_kmh,pct_vehicles_over_limit,final_score,final_grade,score_ci_low,score_ci_high,score_std,grade_uncertain,nilsson_fatality_reduction_pct,economic_benefit_usd_annual,economic_benefit_m_annual,impact_efficiency_index,vlm_pedestrian_infra,vlm_cyclist_infra,vlm_roadside_activity,vlm_vru_exposure,vlm_road_condition,vlm_signage_quality,yolo_pedestrian_count,yolo_moto_count,yolo_vru_ratio,primary_intervention,secondary_intervention
3711.0000,3711.0000,Thailand,34192,Nakhonthai-Chattrakan Road,secondary,RURAL,Rural Risk Corridor,17.1194,100.7826,80.0000,91.0000,60.0000,31.0000,41.3000,44.2100,C,40.3400,48.0800,1.9800,True,81.1000,116778,0.1170,102347.0600,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3712.0000,3712.0000,Thailand,35681,Ubon Ratchathani Outer Ring Road,trunk,URBAN,Infrastructure Void,15.1924,104.8178,90.0000,86.0000,60.0000,26.0000,9.2000,41.2500,C,36.2800,46.2200,2.5300,True,76.3000,262079,0.2620,102055.6900,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3713.0000,3713.0000,Thailand,42639, ,secondary,URBAN,Urban Speedway,12.5214,99.9333,30.0000,96.0000,40.0000,56.0000,100.0000,58.9000,C,53.2200,64.5800,2.9000,True,97.0000,131628,0.1320,101879.2600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3714.0000,3714.0000,Thailand,15617,Yantarakit Koson Road,primary,URBAN,Infrastructure Void,18.1203,100.1406,90.0000,75.0000,50.0000,25.0000,0.0000,41.9000,C,38.4900,45.3100,1.7400,True,80.2000,198049,0.1980,101877.0600,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3715.0000,3715.0000,Thailand,1264, ,trunk,RURAL,High-Volume Corridor,8.6405,99.0561,90.0000,124.0000,80.0000,44.0000,75.0000,53.0200,C,48.4900,57.5500,2.3100,False,82.7000,213094,0.2130,101861.3800,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3716.0000,3716.0000,Thailand,53664, ,secondary,URBAN,Speed Creep Zone,14.9533,103.0926,90.0000,89.0000,40.0000,49.0000,13.7000,57.8300,C,53.0500,62.6100,2.4400,True,95.9000,128724,0.1290,101597.4700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3717.0000,3717.0000,Thailand,55709,San Pa Tong-Hang Dong Bypass Road,primary,URBAN,Urban Speedway,18.6060,98.8349,90.0000,103.0000,50.0000,53.0000,50.0000,61.9800,D,57.2100,66.7500,2.4300,False,94.5000,190775,0.1910,101530.0700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3718.0000,3718.0000,Thailand,55221, ,secondary,URBAN,Infrastructure Void,14.6355,104.6714,60.0000,66.5000,40.0000,26.5000,25.9000,40.1300,C,34.6700,45.5900,2.7800,True,86.9000,142632,0.1430,101445.2300,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3719.0000,3719.0000,Thailand,41090, ,secondary,URBAN,Speed Creep Zone,19.5684,99.7641,90.0000,72.0000,40.0000,32.0000,0.0000,47.3800,C,42.4900,52.2700,2.5000,False,90.5000,136214,0.1360,101425.1700,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3720.0000,3720.0000,Thailand,27408, ,primary,URBAN,Urban Speedway,17.5591,101.7281,65.0000,86.0000,50.0000,36.0000,50.2000,47.2100,C,44.6900,49.7300,1.2800,False,88.6000,193180,0.1930,101406.8200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3721.0000,3721.0000,Thailand,34885,Yasothon Bypass Road,trunk,URBAN,Infrastructure Void,15.8163,104.1393,80.0000,93.0000,60.0000,33.0000,42.5000,47.1100,C,42.4400,51.7800,2.3900,False,82.7000,251403,0.2510,101372.1800,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3722.0000,3722.0000,Thailand,5693, ,trunk,URBAN,Urban Speedway,8.0885,100.1367,80.0000,103.0000,60.0000,43.0000,70.0000,55.6100,C,50.3500,60.8700,2.6800,True,88.5000,249182,0.2490,101334.6900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3723.0000,3723.0000,Thailand,1009, ,trunk,RURAL,High-Volume Corridor,8.5469,98.9101,90.0000,122.0000,80.0000,42.0000,71.7000,51.3500,C,45.3300,57.3700,3.0700,False,81.5000,214517,0.2150,101235.0200,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3724.0000,3724.0000,Thailand,78,Borommatrai Lokkanat Road,secondary,URBAN,Speed Creep Zone,16.7517,100.2252,80.0000,75.0000,40.0000,35.0000,8.0000,46.9700,C,44.4400,49.5000,1.2900,False,91.9000,137785,0.1380,101163.7300,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3725.0000,3725.0000,Thailand,42232, ,secondary,URBAN,Speed Creep Zone,9.1960,99.8597,80.0000,64.0000,40.0000,24.0000,0.0000,40.9300,C,34.6400,47.2200,3.2100,True,84.7000,138258,0.1380,100991.9600,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3726.0000,3726.0000,Thailand,240,Chiang Mai-Fang Road,primary,URBAN,Speed Creep Zone,19.8094,99.1676,90.0000,83.0000,50.0000,33.0000,5.0000,46.9200,C,44.0700,49.7700,1.4500,False,86.8000,190703,0.1910,100954.4700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3727.0000,3727.0000,Thailand,2933, ,trunk,RURAL,High-Volume Corridor,9.1331,99.6794,90.0000,107.0000,80.0000,27.0000,52.5000,43.0400,C,38.8100,47.2700,2.1600,True,68.8000,208547,0.2090,100942.4000,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3728.0000,3728.0000,Thailand,36768,Old Phet Kasem Road,secondary,URBAN,Speed Creep Zone,13.1127,99.9350,90.0000,70.0000,40.0000,30.0000,0.0000,47.7900,C,42.5600,53.0200,2.6700,False,89.3000,125694,0.1260,100635.7100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3729.0000,3729.0000,Thailand,21312, ,primary,URBAN,Infrastructure Void,8.3766,99.9593,90.0000,71.0000,50.0000,21.0000,0.0000,41.2000,C,35.5500,46.8500,2.8800,True,75.4000,185728,0.1860,100447.8100,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3730.0000,3730.0000,Thailand,11751, ,trunk,URBAN,Urban Speedway,6.8495,101.3785,80.0000,96.0000,60.0000,36.0000,55.0000,49.7300,C,45.8800,53.5800,1.9700,False,84.7000,252000,0.2520,100438.4200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3731.0000,3731.0000,Thailand,17646, ,primary,URBAN,Speed Creep Zone,19.3172,97.9505,90.0000,89.0000,50.0000,39.0000,14.0000,49.2300,C,44.2500,54.2100,2.5400,False,90.0000,216111,0.2160,100376.6800,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3732.0000,3732.0000,Thailand,27580, ,primary,URBAN,Urban Speedway,15.7896,101.9874,80.0000,96.0000,50.0000,46.0000,51.7000,56.7800,C,52.2100,61.3500,2.3300,True,92.6000,186016,0.1860,100332.2500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3733.0000,3733.0000,Thailand,52188, ,secondary,URBAN,Speed Creep Zone,15.8567,102.0197,90.0000,82.0000,40.0000,42.0000,6.7000,53.7500,C,48.5300,58.9700,2.6600,True,94.3000,126252,0.1260,100279.5900,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3734.0000,3734.0000,Thailand,5723, ,trunk,RURAL,High-Volume Corridor,16.7137,100.1746,90.0000,103.0000,80.0000,23.0000,45.0000,40.8600,C,35.6600,46.0600,2.6500,True,63.6000,203324,0.2030,100159.6100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3735.0000,3735.0000,Thailand,21359, ,primary,URBAN,Speed Creep Zone,14.0059,99.9948,90.0000,86.0000,50.0000,36.0000,10.0000,48.9700,C,44.6200,53.3200,2.2200,False,88.6000,187314,0.1870,100114.3800,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3736.0000,3736.0000,Thailand,31192, ,primary,URBAN,Urban Speedway,14.6197,104.6477,90.0000,99.0000,50.0000,49.0000,32.5000,57.3700,C,53.1500,61.5900,2.1500,True,93.5000,195311,0.1950,100056.8600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3737.0000,3737.0000,Thailand,27488, ,primary,URBAN,Urban Speedway,15.1934,101.8054,90.0000,103.0000,50.0000,53.0000,47.5000,61.3600,D,56.5600,66.1600,2.4400,False,94.5000,190695,0.1910,100049.8400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3738.0000,3738.0000,Thailand,36094,Phetkasem Road,trunk,URBAN,Infrastructure Void,9.6231,98.5447,90.0000,89.0000,60.0000,29.0000,13.3000,42.9400,C,37.8300,48.0500,2.6100,True,79.3000,259625,0.2600,99932.6400,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3739.0000,3739.0000,Thailand,49157, ,secondary,URBAN,Speed Creep Zone,13.2857,100.9888,90.0000,81.0000,40.0000,41.0000,0.0000,53.0100,C,47.9600,58.0600,2.5800,False,94.0000,122808,0.1230,99600.9700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3740.0000,3740.0000,Thailand,54422, ,secondary,RURAL,Rural Risk Corridor,16.0827,103.7174,90.0000,95.0000,60.0000,35.0000,25.0000,49.3800,C,45.9800,52.7800,1.7300,False,84.1000,100219,0.1000,99423.6100,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3741.0000,3741.0000,Thailand,27481, ,primary,URBAN,Urban Speedway,17.3024,101.8071,90.0000,100.0000,50.0000,50.0000,42.5000,59.2700,C,53.9600,64.5800,2.7100,True,93.8000,187403,0.1870,99155.0300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3742.0000,3742.0000,Thailand,54435, ,secondary,URBAN,Speed Creep Zone,17.6267,103.7694,90.0000,87.0000,40.0000,47.0000,10.8000,55.3900,C,52.7700,58.0100,1.3400,True,95.5000,137934,0.1380,98948.3500,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3743.0000,3743.0000,Thailand,40999, ,secondary,RURAL,Rural Risk Corridor,16.9709,99.7344,90.0000,95.0000,60.0000,35.0000,25.0000,45.6500,C,41.8100,49.4900,1.9600,True,84.1000,124969,0.1250,98867.8800,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3744.0000,3744.0000,Thailand,53013, ,secondary,URBAN,Speed Creep Zone,17.9386,102.5700,90.0000,86.5000,40.0000,46.5000,9.6000,54.3900,C,50.2200,58.5600,2.1200,True,95.4000,157524,0.1580,98823.0900,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3745.0000,3745.0000,Thailand,48326, ,secondary,URBAN,Speed Creep Zone,14.7176,100.7950,80.0000,63.0000,40.0000,23.0000,0.0000,40.4000,C,35.4900,45.3100,2.5100,True,83.8000,131620,0.1320,98665.6700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3746.0000,3746.0000,Thailand,53233, ,secondary,RURAL,High-Volume Corridor,16.4099,102.7368,80.0000,102.0000,60.0000,42.0000,65.0000,53.6100,C,48.6800,58.5400,2.5200,True,88.0000,103948,0.1040,98622.3900,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3747.0000,3747.0000,Thailand,20628, ,primary,URBAN,Infrastructure Void,17.0174,99.8298,80.0000,75.0000,50.0000,25.0000,8.3000,40.5400,C,35.8800,45.2000,2.3800,True,80.2000,188332,0.1880,98500.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3748.0000,3748.0000,Thailand,36266,Phetkasem Road,trunk,URBAN,Urban Speedway,12.4462,99.9609,90.0000,98.0000,60.0000,38.0000,30.0000,50.5400,C,46.9200,54.1600,1.8500,False,86.0000,242481,0.2420,98449.4500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3749.0000,3749.0000,Thailand,41234, ,secondary,URBAN,Speed Creep Zone,13.9350,99.7573,80.0000,80.0000,40.0000,40.0000,15.0000,50.5800,C,45.6100,55.5500,2.5400,False,93.8000,129511,0.1300,98412.6100,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3750.0000,3750.0000,Thailand,49959, ,secondary,RURAL,Rural Risk Corridor,16.7423,101.1599,90.0000,91.5000,60.0000,31.5000,18.5000,43.0600,C,38.1200,48.0000,2.5200,True,81.5000,130038,0.1300,98364.6000,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3751.0000,3751.0000,Thailand,17583,Thanawithi Road,primary,URBAN,Infrastructure Void,14.2966,102.7403,90.0000,75.5000,50.0000,25.5000,0.0000,42.4600,C,38.4400,46.4800,2.0500,True,80.8000,186666,0.1870,98090.3800,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3752.0000,3752.0000,Thailand,44155, ,secondary,URBAN,Infrastructure Void,15.6695,100.1284,80.0000,65.0000,40.0000,25.0000,0.0000,44.0100,C,39.3600,48.6600,2.3700,True,85.7000,119274,0.1190,98087.1700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3753.0000,3753.0000,Thailand,36257,Phetkasem Road,trunk,URBAN,Infrastructure Void,12.4378,99.9549,80.0000,91.0000,60.0000,31.0000,50.0000,47.1600,C,44.1500,50.1700,1.5400,False,81.1000,241870,0.2420,97923.0800,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3754.0000,3754.0000,Thailand,23622, ,primary,URBAN,Urban Speedway,13.9500,100.4545,90.0000,97.0000,50.0000,47.0000,32.5000,57.7600,C,53.1500,62.3700,2.3600,True,92.9000,179480,0.1790,97862.6000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3755.0000,3755.0000,Thailand,22697, ,primary,RURAL,High-Volume Corridor,14.3220,100.3156,90.0000,113.0000,80.0000,33.0000,63.3000,46.2600,C,43.4800,49.0400,1.4200,False,74.9000,153217,0.1530,97528.3300,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3756.0000,3756.0000,Thailand,23377, ,primary,URBAN,High-Volume Corridor,14.5969,100.4434,60.0000,81.0000,50.0000,31.0000,70.0000,47.4000,C,43.5100,51.2900,1.9900,False,85.5000,180550,0.1810,97436.5900,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3757.0000,3757.0000,Thailand,42696, ,secondary,URBAN,Speed Creep Zone,14.1727,99.9307,80.0000,71.0000,40.0000,31.0000,2.4000,45.0400,C,38.9600,51.1200,3.1100,True,89.9000,131744,0.1320,97371.7700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3758.0000,3758.0000,Thailand,44154, ,secondary,URBAN,Infrastructure Void,15.6697,100.1284,80.0000,64.0000,40.0000,24.0000,0.0000,43.5600,C,39.6500,47.4700,1.9900,True,84.7000,118361,0.1180,97336.3500,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3759.0000,3759.0000,Thailand,29650, ,primary,URBAN,Infrastructure Void,15.0231,103.1441,90.0000,81.0000,50.0000,31.0000,5.0000,46.0900,C,40.8100,51.3700,2.6900,False,85.5000,182257,0.1820,97151.9200,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3760.0000,3760.0000,Thailand,27827, ,primary,URBAN,Urban Speedway,17.3118,102.1725,90.0000,107.0000,50.0000,57.0000,47.5000,62.7800,D,57.3300,68.2300,2.7800,False,95.2000,183248,0.1830,97110.7600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3761.0000,3761.0000,Thailand,45268, ,secondary,RURAL,Rural Risk Corridor,15.2447,100.2872,90.0000,92.5000,60.0000,32.5000,19.6000,44.4600,C,39.5000,49.4200,2.5300,True,82.3000,111314,0.1110,96963.4100,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3762.0000,3762.0000,Thailand,47768, ,secondary,URBAN,Infrastructure Void,14.3576,100.6663,80.0000,61.0000,40.0000,21.0000,0.0000,40.5500,C,36.7300,44.3700,1.9500,True,81.5000,122183,0.1220,96893.7400,,,,,,,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3763.0000,3763.0000,Thailand,34388,Sathonlamak Road  (Old Route),secondary,RURAL,Rural Risk Corridor,15.0062,104.9565,90.0000,77.5000,60.0000,17.5000,43.7000,40.5300,C,34.6000,46.4600,3.0300,True,64.1000,119810,0.1200,96698.9500,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3764.0000,3764.0000,Thailand,27514, ,primary,RURAL,High-Volume Corridor,17.2986,101.8621,50.0000,99.0000,80.0000,19.0000,100.0000,42.4900,C,39.1600,45.8200,1.7000,True,57.4000,154271,0.1540,96540.0500,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3765.0000,3765.0000,Thailand,39804, ,secondary,URBAN,Infrastructure Void,16.4605,99.4703,80.0000,70.0000,40.0000,30.0000,0.0000,45.0100,C,41.8600,48.1600,1.6100,True,89.3000,119661,0.1200,96345.4100,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3766.0000,3766.0000,Thailand,31560,Ekkachai Road,secondary,URBAN,Infrastructure Void,13.5507,100.2783,80.0000,63.5000,40.0000,23.5000,3.0000,41.9800,C,39.2000,44.7600,1.4200,True,84.2000,121802,0.1220,96286.1700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3767.0000,3767.0000,Thailand,24356, ,primary,URBAN,Infrastructure Void,13.9586,100.5178,80.0000,75.0000,50.0000,25.0000,9.2000,41.9200,C,36.3200,47.5200,2.8500,True,80.2000,176500,0.1770,96080.5700,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Physical separation: pedestrian bridges, crash barriers, protected crossings","Interim: kerb extensions, raised crossings, road diet"
3768.0000,3768.0000,Thailand,53075, ,secondary,URBAN,Speed Creep Zone,17.4026,102.5524,90.0000,62.5000,40.0000,22.5000,0.0000,42.2200,C,38.8700,45.5700,1.7100,True,83.2000,146594,0.1470,96064.2200,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3769.0000,3769.0000,Thailand,53911, ,secondary,RURAL,Rural Risk Corridor,16.7399,103.3109,90.0000,93.5000,60.0000,33.5000,20.9000,44.7900,C,42.2100,47.3700,1.3200,True,83.0000,111555,0.1120,96002.5800,,,,,,,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3770.0000,3770.0000,Thailand,44565, ,secondary,RURAL,Rural Risk Corridor,18.2032,100.2105,90.0000,87.0000,60.0000,27.0000,11.2000,40.4900,C,34.7000,46.2800,2.9600,True,77.4000,110275,0.1100,95974.7600,0.5,0.5,0.5,0.5,0.5,0.5,,,,"Roadside safety treatment: barriers, clear zones, hazard removal",Collision warning systems + periodic safety rest areas
3771.0000,3771.0000,Thailand,43152, ,secondary,URBAN,Speed Creep Zone,19.2392,100.0484,80.0000,84.0000,40.0000,44.0000,22.5000,53.7700,C,50.3800,57.1600,1.7300,False,94.9000,125666,0.1260,95782.0100,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3772.0000,3772.0000,Thailand,7420, ,trunk,URBAN,Urban Speedway,6.7852,100.4776,90.0000,99.0000,60.0000,39.0000,35.0000,50.2900,C,46.3800,54.2000,1.9900,False,86.5000,252596,0.2530,95716.5600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3773.0000,3773.0000,Thailand,27723, ,primary,RURAL,High-Volume Corridor,17.3220,102.1402,80.0000,110.0000,80.0000,30.0000,75.0000,43.9700,C,40.8000,47.1400,1.6200,True,72.0000,150532,0.1510,95575.8700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3774.0000,3774.0000,Thailand,53049, ,secondary,URBAN,Speed Creep Zone,15.3415,102.7375,80.0000,71.0000,40.0000,31.0000,0.0000,44.2100,C,40.1100,48.3100,2.0900,True,89.9000,125869,0.1260,95500.0000,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3775.0000,3775.0000,Thailand,37886, ,secondary,URBAN,Speed Creep Zone,18.6018,98.9632,90.0000,67.5000,40.0000,27.5000,0.0000,45.3500,C,40.9800,49.7200,2.2300,True,87.7000,125720,0.1260,95459.3800,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3776.0000,3776.0000,Thailand,29845, ,primary,RURAL,High-Volume Corridor,15.5169,103.2785,80.0000,108.0000,80.0000,28.0000,71.7000,43.5300,C,38.3800,48.6800,2.6300,True,69.9000,146652,0.1470,95290.4500,,,,,,,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3777.0000,3777.0000,Thailand,27722, ,primary,RURAL,High-Volume Corridor,17.3219,102.1401,80.0000,109.0000,80.0000,29.0000,73.7000,43.3600,C,39.4900,47.2300,1.9800,True,71.0000,150071,0.1500,95283.1700,0.5,0.5,0.5,0.5,0.5,0.5,,,,Peak-hour variable speed limits + congestion-responsive enforcement,Grade-separated pedestrian crossings at highest-volume points
3778.0000,3778.0000,Thailand,37475, ,secondary,URBAN,Urban Speedway,16.6863,98.5988,90.0000,99.0000,40.0000,59.0000,35.0000,64.6000,D,57.0500,72.1500,3.8500,False,97.3000,120286,0.1200,95087.7500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3779.0000,3779.0000,Thailand,52697, ,secondary,URBAN,Speed Creep Zone,16.3218,102.3723,80.0000,81.0000,40.0000,41.0000,16.8000,50.8200,C,47.6000,54.0400,1.6400,False,94.0000,131401,0.1310,95080.3200,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3780.0000,3780.0000,Thailand,48400, ,secondary,URBAN,Speed Creep Zone,13.6622,100.7916,90.0000,72.0000,40.0000,32.0000,0.0000,48.0300,C,44.1100,51.9500,2.0000,False,90.5000,118630,0.1190,95056.0900,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3781.0000,3781.0000,Thailand,41861, ,secondary,URBAN,Speed Creep Zone,13.8814,99.8262,90.0000,64.5000,40.0000,24.5000,0.0000,43.7200,C,39.0700,48.3700,2.3700,True,85.2000,130703,0.1310,94987.6500,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
3782.0000,3782.0000,Thailand,36444,Old Mittraphap Road,secondary,URBAN,Speed Creep Zone,14.7501,101.5134,80.0000,81.0000,40.0000,41.0000,17.5000,52.4900,C,46.7000,58.2800,2.9500,True,94.0000,122329,0.1220,94755.2300,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
