priority_rank_global,priority_rank_region,region,OBJECTID,road_name,road_class,land_use,archetype,latitude,longitude,posted_limit_kmh,speed_85th_pct_kmh,safe_system_threshold_kmh,speed_excess_kmh,pct_vehicles_over_limit,final_score,final_grade,score_ci_low,score_ci_high,score_std,grade_uncertain,nilsson_fatality_reduction_pct,economic_benefit_usd_annual,economic_benefit_m_annual,impact_efficiency_index,vlm_pedestrian_infra,vlm_cyclist_infra,vlm_roadside_activity,vlm_vru_exposure,vlm_road_condition,vlm_signage_quality,yolo_pedestrian_count,yolo_moto_count,yolo_vru_ratio,primary_intervention,secondary_intervention
2463.0000,2343.0000,Thailand,16074,Phahon Yothin Road,trunk,URBAN,Urban Speedway,16.3288,99.6331,90.0000,112.0000,60.0000,52.0000,62.5000,62.3200,D,56.6900,67.9500,2.8700,False,91.8000,1281029,1.2810,509558.0700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2479.0000,2359.0000,Thailand,30155, ,primary,URBAN,Urban Speedway,16.3549,103.5704,90.0000,106.0000,50.0000,56.0000,50.0000,64.0000,D,60.2200,67.7800,1.9300,False,95.0000,1008121,1.0080,503556.9400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2490.0000,2369.0000,Thailand,16096,Phahon Yothin Road,trunk,URBAN,Urban Speedway,16.3289,99.6333,90.0000,112.0000,60.0000,52.0000,65.0000,62.5800,D,56.6200,68.5400,3.0400,False,91.8000,1256586,1.2570,499438.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2524.0000,2400.0000,Thailand,24043, ,primary,URBAN,Urban Speedway,14.0200,100.5004,90.0000,110.0000,50.0000,60.0000,68.3000,68.6500,D,61.9100,75.3900,3.4400,False,95.7000,904060,0.9040,479353.1300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2549.0000,2423.0000,Thailand,372,Khotchaseni Road,secondary,URBAN,Urban Speedway,16.7979,101.2438,80.0000,100.0000,40.0000,60.0000,60.0000,65.9200,D,59.3300,72.5100,3.3600,False,97.4000,696144,0.6960,464096.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2554.0000,2428.0000,Thailand,28125, ,primary,URBAN,Urban Speedway,12.9084,102.2832,90.0000,104.0000,50.0000,54.0000,52.5000,63.2100,D,58.6800,67.7400,2.3100,False,94.7000,953323,0.9530,463227.8900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2561.0000,2435.0000,Thailand,15743,Phitsanulok Ring Road,primary,URBAN,Urban Speedway,16.7564,100.2708,90.0000,112.0000,50.0000,62.0000,62.5000,67.3600,D,60.1700,74.5500,3.6700,True,96.0000,904831,0.9050,461648.4700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2562.0000,2436.0000,Thailand,46588, ,secondary,URBAN,Urban Speedway,13.8511,100.4784,80.0000,91.0000,40.0000,51.0000,40.0000,61.4100,D,54.7500,68.0700,3.4000,True,96.3000,582562,0.5830,461618.0700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2564.0000,2438.0000,Thailand,8874, ,trunk,URBAN,Urban Speedway,6.9215,100.7563,90.0000,113.0000,60.0000,53.0000,63.3000,62.5300,D,56.6100,68.4500,3.0200,False,92.0000,1164022,1.1640,459361.4800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2565.0000,2439.0000,Thailand,36443,Old Mittraphap Road,secondary,URBAN,Urban Speedway,14.7445,101.4962,80.0000,94.0000,40.0000,54.0000,47.5000,62.5500,D,57.0100,68.0900,2.8300,False,96.7000,630739,0.6310,459053.1300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2567.0000,2441.0000,Thailand,16167,Phahon Yothin Road,trunk,URBAN,Urban Speedway,19.6491,99.7377,80.0000,110.0000,60.0000,50.0000,76.7000,60.2600,D,55.1700,65.3500,2.6000,True,91.1000,1168404,1.1680,458737.3400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2593.0000,2463.0000,Thailand,21523, ,primary,URBAN,Urban Speedway,14.0207,100.0292,90.0000,103.0000,50.0000,53.0000,40.0000,61.9300,D,57.0800,66.7800,2.4800,False,94.5000,858493,0.8580,447598.0200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2611.0000,2480.0000,Thailand,33887,Si Khio-Det Udom Road,trunk,URBAN,Urban Speedway,14.6201,103.8125,85.0000,115.5000,60.0000,55.5000,75.9000,63.7400,D,57.1700,70.3100,3.3500,False,92.7000,1126157,1.1260,439561.6700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2618.0000,2487.0000,Thailand,40994, ,secondary,URBAN,Urban Speedway,18.1417,100.1062,80.0000,92.0000,40.0000,52.0000,40.0000,60.4800,D,53.1800,67.7800,3.7200,True,96.4000,624690,0.6250,438378.9500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2661.0000,2525.0000,Thailand,36773,Malai Maen Road,primary,URBAN,Urban Speedway,14.4761,100.0557,90.0000,104.0000,50.0000,54.0000,45.0000,62.5300,D,56.7000,68.3600,2.9700,False,94.7000,838733,0.8390,420417.5400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2674.0000,2536.0000,Thailand,54115, ,secondary,URBAN,Urban Speedway,17.5038,103.4642,90.0000,95.0000,40.0000,55.0000,24.2000,62.1600,D,56.2900,68.0300,3.0000,False,96.9000,588012,0.5880,416734.2300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2688.0000,2548.0000,Thailand,54600, ,secondary,URBAN,Urban Speedway,17.9304,103.9719,90.0000,95.0000,40.0000,55.0000,21.7000,61.7000,D,56.4600,66.9400,2.6700,False,96.9000,602374,0.6020,411457.6500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2694.0000,2553.0000,Thailand,52608, ,secondary,URBAN,Urban Speedway,15.0319,102.1807,90.0000,96.0000,40.0000,56.0000,26.7000,63.7600,D,58.2400,69.2800,2.8200,False,97.0000,525174,0.5250,407743.7900,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2697.0000,2556.0000,Thailand,47171, ,secondary,URBAN,Urban Speedway,15.6123,100.5985,90.0000,98.5000,40.0000,58.5000,31.4000,64.4300,D,56.5100,72.3500,4.0400,False,97.3000,589048,0.5890,405122.4200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2703.0000,2561.0000,Thailand,33881,Si Khio-Det Udom Road,trunk,URBAN,Urban Speedway,14.6202,103.8125,90.0000,116.0000,60.0000,56.0000,62.5000,63.4200,D,55.2300,71.6100,4.1800,True,92.8000,1032644,1.0330,403061.6700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2709.0000,2566.0000,Thailand,47941, ,secondary,URBAN,Urban Speedway,15.3252,100.7577,90.0000,106.6667,40.0000,66.7000,50.7000,67.2600,D,61.0100,73.5100,3.1900,False,98.0000,589037,0.5890,400978.2200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2711.0000,2568.0000,Thailand,21539, ,primary,URBAN,Urban Speedway,15.4070,100.0458,90.0000,109.0000,50.0000,59.0000,52.5000,65.3500,D,59.5400,71.1600,2.9600,False,95.6000,799142,0.7990,400171.2600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2721.0000,2577.0000,Thailand,47498, ,secondary,URBAN,Urban Speedway,14.0954,100.6185,90.0000,95.0000,40.0000,55.0000,25.0000,63.7800,D,55.5900,71.9700,4.1800,True,96.9000,496461,0.4960,397805.2900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2722.0000,2578.0000,Thailand,39945, ,secondary,URBAN,Urban Speedway,14.0897,99.4865,90.0000,96.0000,40.0000,56.0000,26.6000,63.0000,D,57.7100,68.2900,2.7000,False,97.0000,555873,0.5560,397620.1700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2745.0000,2598.0000,Thailand,52609, ,secondary,URBAN,Urban Speedway,15.0318,102.1809,90.0000,99.0000,40.0000,59.0000,32.5000,65.5300,D,60.1100,70.9500,2.7600,False,97.3000,500583,0.5010,388651.4000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2759.0000,2610.0000,Thailand,7896, ,trunk,URBAN,Urban Speedway,15.8854,100.6065,90.0000,114.5000,60.0000,54.5000,56.7000,61.7000,D,55.8900,67.5100,2.9600,True,92.5000,995285,0.9950,383096.6100,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2773.0000,2620.0000,Thailand,52220, ,secondary,URBAN,Urban Speedway,14.6971,102.0393,90.0000,94.0000,40.0000,54.0000,21.7000,61.0000,D,55.9900,66.0100,2.5500,True,96.7000,546086,0.5460,376351.4800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2784.0000,2631.0000,Thailand,28376, ,primary,URBAN,Urban Speedway,15.2425,102.4373,90.0000,107.0000,50.0000,57.0000,55.0000,64.8900,D,59.2500,70.5300,2.8800,False,95.2000,728346,0.7280,372365.0300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2813.0000,2658.0000,Thailand,52550, ,secondary,URBAN,Urban Speedway,15.0045,102.1639,90.0000,96.0000,40.0000,56.0000,27.5000,63.4400,D,55.3100,71.5700,4.1500,True,97.0000,479132,0.4790,359708.7100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2822.0000,2666.0000,Thailand,52551, ,secondary,URBAN,Urban Speedway,15.0045,102.1640,90.0000,98.0000,40.0000,58.0000,32.5000,64.7800,D,57.7600,71.8000,3.5800,False,97.2000,476351,0.4760,357620.8700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2827.0000,2671.0000,Thailand,50317, ,secondary,URBAN,Urban Speedway,13.2833,101.1891,90.0000,92.0000,40.0000,52.0000,20.0000,60.7700,D,54.3700,67.1700,3.2700,True,96.4000,468006,0.4680,355627.6600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2829.0000,2672.0000,Thailand,49295, ,secondary,URBAN,Urban Speedway,13.0723,100.9947,80.0000,91.0000,40.0000,51.0000,35.0000,60.4400,D,56.0900,64.7900,2.2200,False,96.3000,451886,0.4520,355535.8000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2849.0000,2691.0000,Thailand,41679, ,secondary,URBAN,Urban Speedway,16.0124,99.8127,90.0000,96.5000,40.0000,56.5000,28.8000,63.2600,D,57.0000,69.5200,3.1900,False,97.0000,483954,0.4840,347668.1000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2880.0000,2721.0000,Thailand,22006, ,primary,URBAN,Urban Speedway,15.7659,100.1215,90.0000,104.0000,50.0000,54.0000,46.3000,64.1200,D,56.0000,72.2400,4.1400,True,94.7000,618943,0.6190,337114.9200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2888.0000,2727.0000,Thailand,28375, ,primary,URBAN,Urban Speedway,15.2424,102.4373,90.0000,105.0000,50.0000,55.0000,52.5000,63.7300,D,56.6700,70.7900,3.6000,False,94.9000,655969,0.6560,335362.4700,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2901.0000,2738.0000,Thailand,42691, ,secondary,URBAN,Urban Speedway,19.1552,99.9496,80.0000,94.0000,40.0000,54.0000,41.7000,62.5600,D,54.3400,70.7800,4.1900,True,96.7000,419357,0.4190,330723.1900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2906.0000,2743.0000,Thailand,31570,Lampang-Mae Mo Road,secondary,URBAN,Urban Speedway,18.2477,99.5991,90.0000,106.0000,40.0000,66.0000,45.0000,66.9900,D,60.4600,73.5200,3.3400,False,98.0000,440029,0.4400,328625.0900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2915.0000,2752.0000,Thailand,5920, ,trunk,URBAN,Urban Speedway,17.4951,100.2329,90.0000,113.0000,60.0000,53.0000,62.5000,62.6800,D,56.2800,69.0800,3.2600,False,92.0000,805108,0.8050,325690.9400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2927.0000,2764.0000,Thailand,48710, ,secondary,URBAN,Urban Speedway,14.4191,100.8931,90.0000,98.0000,40.0000,58.0000,30.0000,65.5200,D,57.5400,73.5000,4.0700,False,97.2000,399061,0.3990,320530.9200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2930.0000,2767.0000,Thailand,34850,Suphan Buri Ring Road,primary,URBAN,Urban Speedway,14.4830,100.1723,90.0000,112.0000,50.0000,62.0000,56.7000,65.9000,D,59.8500,71.9500,3.0900,False,96.0000,649660,0.6500,319871.9800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2932.0000,2769.0000,Thailand,5915, ,trunk,URBAN,Urban Speedway,17.4951,100.2328,90.0000,110.0000,60.0000,50.0000,57.5000,60.9100,D,54.4100,67.4100,3.3200,True,91.1000,789401,0.7890,319336.9700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2949.0000,2783.0000,Thailand,27912, ,primary,URBAN,Urban Speedway,14.9857,102.1808,90.0000,103.0000,50.0000,53.0000,47.5000,62.3200,D,55.6500,68.9900,3.4000,True,94.5000,602705,0.6030,313256.2400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2957.0000,2790.0000,Thailand,55409, ,secondary,URBAN,Urban Speedway,14.8882,105.0853,80.0000,93.0000,40.0000,53.0000,42.5000,60.9400,D,56.3500,65.5300,2.3400,False,96.6000,434082,0.4340,310502.1500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2972.0000,2803.0000,Thailand,28035, ,primary,URBAN,Urban Speedway,12.6907,102.2059,90.0000,110.0000,50.0000,60.0000,62.5000,67.3200,D,59.5800,75.0600,3.9500,True,95.7000,582604,0.5830,306150.2900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
2988.0000,2819.0000,Thailand,39701, ,secondary,URBAN,Urban Speedway,14.1449,99.4514,90.0000,97.5000,40.0000,57.5000,28.7000,63.0600,D,57.1000,69.0200,3.0400,False,97.2000,452109,0.4520,301406.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3002.0000,2833.0000,Thailand,10740, ,trunk,URBAN,Urban Speedway,13.2868,101.1764,90.0000,111.0000,60.0000,51.0000,78.7000,63.4100,D,54.8200,72.0000,4.3900,False,91.5000,745021,0.7450,296939.4200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3043.0000,2870.0000,Thailand,36025,Phetkasem Road,trunk,URBAN,Urban Speedway,8.5127,98.2859,80.0000,110.0000,60.0000,50.0000,81.7000,60.4100,D,56.6300,64.1900,1.9300,False,91.1000,738508,0.7390,286354.4000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3062.0000,2889.0000,Thailand,51205, ,secondary,URBAN,Urban Speedway,14.6398,101.4095,30.0000,94.0000,40.0000,54.0000,100.0000,60.0700,D,52.8700,67.2700,3.6700,True,96.7000,354296,0.3540,280519.4000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3078.0000,2904.0000,Thailand,54215, ,secondary,URBAN,Urban Speedway,14.8657,103.5165,80.0000,97.0000,40.0000,57.0000,55.0000,64.7800,D,58.7900,70.7700,3.0600,False,97.1000,351126,0.3510,276695.0400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3099.0000,2924.0000,Thailand,54085, ,secondary,URBAN,Urban Speedway,15.8496,103.3909,90.0000,100.0000,40.0000,60.0000,35.0000,65.1100,D,59.6000,70.6200,2.8200,False,97.4000,366948,0.3670,272418.7100,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3110.0000,2934.0000,Thailand,44753, ,secondary,URBAN,Urban Speedway,14.8251,100.2270,80.0000,94.5000,40.0000,54.5000,46.3000,61.7500,D,55.9700,67.5300,2.9500,True,96.8000,380936,0.3810,268643.1600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3115.0000,2939.0000,Thailand,29452, ,primary,URBAN,Urban Speedway,14.9484,103.0893,90.0000,110.0000,50.0000,60.0000,53.3000,65.7400,D,59.0200,72.4600,3.4300,False,95.7000,520639,0.5210,267543.1700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3145.0000,2966.0000,Thailand,52497, ,secondary,URBAN,Urban Speedway,14.9577,102.1528,90.0000,95.0000,40.0000,55.0000,25.0000,62.4000,D,55.7700,69.0300,3.3800,True,96.9000,335783,0.3360,259091.8200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3159.0000,2979.0000,Thailand,7769, ,trunk,URBAN,Urban Speedway,15.6377,100.5813,90.0000,115.0000,60.0000,55.0000,55.9000,61.5900,D,55.5000,67.6800,3.1000,True,92.6000,656281,0.6560,255362.2600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3178.0000,2997.0000,Thailand,39782, ,secondary,URBAN,Urban Speedway,16.4095,99.5023,90.0000,97.0000,40.0000,57.0000,29.5000,62.9800,D,57.9200,68.0400,2.5800,False,97.1000,359551,0.3600,248996.5400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3180.0000,2999.0000,Thailand,54410, ,secondary,URBAN,Urban Speedway,15.3250,103.7018,90.0000,97.5000,40.0000,57.5000,31.3000,63.5300,D,57.5900,69.4700,3.0300,False,97.2000,346200,0.3460,248706.9000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3191.0000,3009.0000,Thailand,38702, ,secondary,URBAN,Urban Speedway,9.1392,99.1784,90.0000,94.0000,40.0000,54.0000,21.9000,60.3200,D,55.4300,65.2100,2.5000,True,96.7000,382509,0.3830,246780.0000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3196.0000,3014.0000,Thailand,37462, ,secondary,URBAN,Urban Speedway,16.6739,98.5979,80.0000,98.0000,40.0000,58.0000,55.0000,64.9200,D,57.4500,72.3900,3.8100,False,97.2000,319553,0.3200,245810.0000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3199.0000,3016.0000,Thailand,18018, ,primary,URBAN,Urban Speedway,18.4329,98.6845,90.0000,99.0000,50.0000,49.0000,37.5000,60.1100,D,55.2200,65.0000,2.4900,True,93.5000,452225,0.4520,244050.1900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3212.0000,3028.0000,Thailand,44628, ,secondary,URBAN,Urban Speedway,13.8266,100.1901,90.0000,104.0000,40.0000,64.0000,45.0000,67.0100,D,56.4300,77.5900,5.4000,True,97.8000,310406,0.3100,237859.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3218.0000,3034.0000,Thailand,19791, ,primary,URBAN,Urban Speedway,14.0297,99.5554,90.0000,99.0000,50.0000,49.0000,32.5000,60.1800,D,51.7300,68.6300,4.3100,True,93.5000,430331,0.4300,236056.5000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3219.0000,3035.0000,Thailand,20360, ,primary,URBAN,Urban Speedway,13.9610,99.7539,80.0000,100.0000,50.0000,50.0000,55.0000,60.9100,D,52.9900,68.8300,4.0400,True,93.8000,431115,0.4310,235710.7700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3247.0000,3059.0000,Thailand,20407, ,primary,URBAN,Urban Speedway,14.2322,99.7998,90.0000,108.0000,50.0000,58.0000,57.5000,65.2000,D,58.5700,71.8300,3.3800,False,95.4000,439577,0.4400,226702.9400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3248.0000,3060.0000,Thailand,52499, ,secondary,URBAN,Urban Speedway,14.9577,102.1530,90.0000,93.0000,40.0000,53.0000,20.0000,60.9100,D,54.5900,67.2300,3.2200,True,96.6000,293429,0.2930,226411.2700,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3308.0000,3118.0000,Thailand,53259, ,secondary,URBAN,Urban Speedway,16.4076,102.7639,80.0000,101.0000,40.0000,61.0000,62.5000,66.6000,D,60.7000,72.5000,3.0100,False,97.5000,274399,0.2740,213042.7000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3315.0000,3125.0000,Thailand,21291, ,primary,URBAN,Urban Speedway,8.5181,99.9528,85.0000,101.0000,50.0000,51.0000,53.3000,60.9000,D,55.8400,65.9600,2.5800,True,94.0000,401496,0.4010,211647.8700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3327.0000,3137.0000,Thailand,6630, ,trunk,URBAN,Urban Speedway,7.7821,100.3535,90.0000,110.0000,60.0000,50.0000,58.9000,61.7000,D,54.0500,69.3500,3.9000,True,91.1000,508375,0.5080,209639.1800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3359.0000,3165.0000,Thailand,19795, ,primary,URBAN,Urban Speedway,16.4763,99.5712,90.0000,106.0000,50.0000,56.0000,52.5000,63.9700,D,58.1100,69.8300,2.9900,False,95.0000,381755,0.3820,200396.3300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3364.0000,3170.0000,Thailand,23721, ,primary,URBAN,Urban Speedway,13.9515,100.4632,90.0000,103.0000,50.0000,53.0000,45.0000,62.6300,D,54.2200,71.0400,4.2900,True,94.5000,366949,0.3670,198458.0900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3387.0000,3193.0000,Thailand,17581,Thanawithi Road,primary,URBAN,Urban Speedway,13.7409,102.5176,90.0000,108.0000,50.0000,58.0000,48.3000,64.0100,D,58.9200,69.1000,2.5900,False,95.4000,373580,0.3740,193064.6000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3400.0000,3205.0000,Thailand,36013,Klaeng Bypass Road,secondary,URBAN,Urban Speedway,12.8088,101.6454,80.0000,98.0000,40.0000,58.0000,57.5000,65.5600,D,58.3000,72.8200,3.7000,False,97.2000,238767,0.2390,191013.6000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3405.0000,3210.0000,Thailand,16213,Phahon Yothin Road,trunk,URBAN,Urban Speedway,15.2424,100.2430,90.0000,111.0000,60.0000,51.0000,62.5000,60.4900,D,54.6000,66.3800,3.0100,True,91.5000,482666,0.4830,189429.3600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3420.0000,3225.0000,Thailand,50456, ,secondary,URBAN,Urban Speedway,13.2820,101.2030,90.0000,93.0000,40.0000,53.0000,20.0000,60.9900,D,54.2400,67.7400,3.4400,True,96.6000,234513,0.2350,184947.1600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3421.0000,3226.0000,Thailand,45699, ,secondary,URBAN,Urban Speedway,8.0175,100.3198,90.0000,97.0000,40.0000,57.0000,26.7000,62.2000,D,54.5300,69.8700,3.9100,True,97.1000,276112,0.2760,184690.3000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3428.0000,3233.0000,Thailand,53640, ,secondary,URBAN,Urban Speedway,14.5889,103.0813,90.0000,95.5000,40.0000,55.5000,25.2000,61.7200,D,55.5400,67.9000,3.1500,True,96.9000,254159,0.2540,183640.9000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3429.0000,3234.0000,Thailand,43645, ,secondary,URBAN,Urban Speedway,19.6918,100.1616,90.0000,101.0000,40.0000,61.0000,37.5000,65.3200,D,58.6300,72.0100,3.4100,False,97.5000,247179,0.2470,183503.3400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3455.0000,3259.0000,Thailand,54946, ,secondary,URBAN,Urban Speedway,14.6823,104.2088,90.0000,98.0000,40.0000,58.0000,30.0000,63.1300,D,57.3700,68.8900,2.9400,False,97.2000,250550,0.2510,179734.5800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3458.0000,3262.0000,Thailand,19620, ,primary,URBAN,Urban Speedway,16.5391,99.5077,90.0000,105.0000,50.0000,55.0000,47.5000,62.9200,D,57.9300,67.9100,2.5400,False,94.9000,340536,0.3410,179323.8500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
